date,PriceUSD
1/07/2016,677.5123857
2/07/2016,702.7393168
3/07/2016,662.5500859
4/07/2016,679.8424534
5/07/2016,668.1659813
6/07/2016,677.6513331
7/07/2016,640.0532361
8/07/2016,665.0517084
9/07/2016,651.941914
10/07/2016,649.959341
11/07/2016,650.2725947
12/07/2016,670.023128
13/07/2016,658.3336134
14/07/2016,660.9059602
15/07/2016,666.7586711
16/07/2016,665.2756222
17/07/2016,681.089602
18/07/2016,675.1185792
19/07/2016,674.6603603
20/07/2016,667.3053649
21/07/2016,666.8517393
22/07/2016,650.5629116
23/07/2016,657.377943
24/07/2016,661.3939798
25/07/2016,655.1195778
26/07/2016,654.6263392
27/07/2016,656.2751469
28/07/2016,656.1964534
29/07/2016,657.5575675
30/07/2016,655.3617302
31/07/2016,624.8044871
1/08/2016,606.5092479
2/08/2016,526.9811483
3/08/2016,570.3470409
4/08/2016,583.542158
5/08/2016,581.2798057
6/08/2016,590.795403
7/08/2016,594.732324
8/08/2016,591.6292839
9/08/2016,587.9321382
10/08/2016,589.9687583
11/08/2016,589.5858847
12/08/2016,587.1916496
13/08/2016,585.3635816
14/08/2016,571.3870625
15/08/2016,566.5644413
16/08/2016,578.4149241
17/08/2016,573.6637444
18/08/2016,573.263192
19/08/2016,573.9584579
20/08/2016,581.7970701
21/08/2016,580.7921926
22/08/2016,584.9718977
23/08/2016,582.6277474
24/08/2016,578.7018317
25/08/2016,576.0334366
26/08/2016,578.8746534
27/08/2016,570.2009937
28/08/2016,575.1052326
29/08/2016,573.4292676
30/08/2016,575.6956984
31/08/2016,572.2727583
1/09/2016,572.221702
2/09/2016,576.8467674
3/09/2016,600.3744068
4/09/2016,610.5389133
5/09/2016,607.5269642
6/09/2016,612.9954583
7/09/2016,615.6598191
8/09/2016,630.550172
9/09/2016,622.977884
10/09/2016,624.7526404
11/09/2016,608.2466759
12/09/2016,607.7073727
13/09/2016,608.6942963
14/09/2016,609.4130877
15/09/2016,607.0702626
16/09/2016,607.806438
17/09/2016,607.3814497
18/09/2016,611.5334603
19/09/2016,608.8713063
20/09/2016,608.3717486
21/09/2016,596.9457566
22/09/2016,595.5647165
23/09/2016,602.3787849
24/09/2016,602.6873597
25/09/2016,600.6100549
26/09/2016,606.7788106
27/09/2016,605.1516137
28/09/2016,604.6864944
29/09/2016,605.202562
30/09/2016,608.8658407
1/10/2016,615.4084788
2/10/2016,611.7485783
3/10/2016,612.5903474
4/10/2016,610.0078814
5/10/2016,612.1477809
6/10/2016,611.7608628
7/10/2016,617.9057051
8/10/2016,619.3010018
9/10/2016,617.1010413
10/10/2016,618.0852
11/10/2016,642.9813873
12/10/2016,636.5979322
13/10/2016,635.4440953
14/10/2016,639.5860903
15/10/2016,637.2837593
16/10/2016,642.9130425
17/10/2016,639.1375365
18/10/2016,635.5765086
19/10/2016,629.640708
20/10/2016,628.5989011
21/10/2016,630.9062034
22/10/2016,654.508631
23/10/2016,651.9619568
24/10/2016,650.0271672
25/10/2016,655.7925051
26/10/2016,675.1098693
27/10/2016,686.5233271
28/10/2016,690.3906549
29/10/2016,715.4454693
30/10/2016,699.333411
31/10/2016,698.897728
1/11/2016,730.57848
2/11/2016,740.3670555
3/11/2016,689.939207
4/11/2016,705.4320167
5/11/2016,706.8193256
6/11/2016,715.8968798
7/11/2016,706.1812168
8/11/2016,711.8358466
9/11/2016,721.5015099
10/11/2016,713.4076156
11/11/2016,715.7033106
12/11/2016,703.8475511
13/11/2016,703.6264353
14/11/2016,705.6435842
15/11/2016,712.3471528
16/11/2016,742.0501176
17/11/2016,735.3180805
18/11/2016,749.5787273
19/11/2016,751.2138194
20/11/2016,730.3508136
21/11/2016,736.5069839
22/11/2016,747.997678
23/11/2016,741.2403179
24/11/2016,737.354976
25/11/2016,739.6852002
26/11/2016,734.6529259
27/11/2016,727.7411158
28/11/2016,730.0824838
29/11/2016,731.6464357
30/11/2016,742.2044513
1/12/2016,753.6749101
2/12/2016,772.3023827
3/12/2016,766.1104681
4/12/2016,766.3801391
5/12/2016,752.6707262
6/12/2016,759.1173258
7/12/2016,764.9876501
8/12/2016,767.6592246
9/12/2016,771.9023211
10/12/2016,775.4745613
11/12/2016,770.4961505
12/12/2016,778.5065991
13/12/2016,778.9306946
14/12/2016,776.9639615
15/12/2016,776.176782
16/12/2016,782.2302159
17/12/2016,789.6029322
18/12/2016,790.6329665
19/12/2016,790.2790317
20/12/2016,799.7775207
21/12/2016,828.4836793
22/12/2016,858.501434
23/12/2016,915.5624383
24/12/2016,891.1552721
25/12/2016,896.0032793
26/12/2016,903.2012466
27/12/2016,925.9508105
28/12/2016,979.960974
29/12/2016,973.4625594
30/12/2016,961.1826582
31/12/2016,968.970597
1/01/2017,997.257358
2/01/2017,1017.077886
3/01/2017,1032.609053
4/01/2017,1134.496445
5/01/2017,1000.498129
6/01/2017,892.4639556
7/01/2017,903.4532836
8/01/2017,912.4849971
9/01/2017,903.5086668
10/01/2017,906.4989474
11/01/2017,788.314656
12/01/2017,807.1098335
13/01/2017,826.7469274
14/01/2017,820.0451573
15/01/2017,824.5470652
16/01/2017,830.8380351
17/01/2017,906.0268281
18/01/2017,881.2598154
19/01/2017,902.26387
20/01/2017,895.1745162
21/01/2017,924.4682595
22/01/2017,922.4670774
23/01/2017,919.1157441
24/01/2017,887.7431938
25/01/2017,895.6900333
26/01/2017,916.6674686
27/01/2017,920.4544635
28/01/2017,922.7749486
29/01/2017,915.6320231
30/01/2017,920.3132608
31/01/2017,968.4991057
1/02/2017,987.5325904
2/02/2017,1007.704366
3/02/2017,1015.302039
4/02/2017,1033.785973
5/02/2017,1014.567876
6/02/2017,1023.317481
7/02/2017,1053.624459
8/02/2017,1052.367645
9/02/2017,982.7519395
10/02/2017,996.6501531
11/02/2017,1011.375322
12/02/2017,1006.296465
13/02/2017,999.953185
14/02/2017,1012.213464
15/02/2017,1013.903841
16/02/2017,1036.806865
17/02/2017,1058.66992
18/02/2017,1060.668805
19/02/2017,1058.7864
20/02/2017,1088.688429
21/02/2017,1128.855293
22/02/2017,1129.701791
23/02/2017,1188.861786
24/02/2017,1185.488892
25/02/2017,1151.604737
26/02/2017,1181.710866
27/02/2017,1194.15245
28/02/2017,1188.399941
1/03/2017,1228.459651
2/03/2017,1262.931467
3/03/2017,1289.363191
4/03/2017,1268.940664
5/03/2017,1276.273683
6/03/2017,1282.254657
7/03/2017,1234.476462
8/03/2017,1152.139389
9/03/2017,1193.455527
10/03/2017,1098.530149
11/03/2017,1176.822921
12/03/2017,1231.748357
13/03/2017,1239.396296
14/03/2017,1246.536565
15/03/2017,1258.651381
16/03/2017,1178.02075
17/03/2017,1072.082538
18/03/2017,962.5690562
19/03/2017,1020.220254
20/03/2017,1037.756346
21/03/2017,1111.818264
22/03/2017,1037.30257
23/03/2017,1028.172856
24/03/2017,935.0634962
25/03/2017,968.5433293
26/03/2017,962.9580546
27/03/2017,1042.919198
28/03/2017,1045.162932
29/03/2017,1039.688616
30/03/2017,1037.987661
31/03/2017,1081.743531
1/04/2017,1089.524772
2/04/2017,1105.562956
3/04/2017,1144.664771
4/04/2017,1141.921919
5/04/2017,1135.811644
6/04/2017,1194.596459
7/04/2017,1191.731451
8/04/2017,1184.41772
9/04/2017,1213.63414
10/04/2017,1211.649876
11/04/2017,1229.784933
12/04/2017,1216.114368
13/04/2017,1172.55834
14/04/2017,1174.333234
15/04/2017,1175.562189
16/04/2017,1173.69138
17/04/2017,1191.901201
18/04/2017,1202.131458
19/04/2017,1209.560909
20/04/2017,1235.803075
21/04/2017,1247.33607
22/04/2017,1243.550393
23/04/2017,1250.001483
24/04/2017,1257.239442
25/04/2017,1279.864717
26/04/2017,1296.485457
27/04/2017,1345.889956
28/04/2017,1347.985156
29/04/2017,1357.715253
30/04/2017,1381.956372
1/05/2017,1436.941488
2/05/2017,1463.819068
3/05/2017,1519.408944
4/05/2017,1539.830052
5/05/2017,1529.850443
6/05/2017,1573.28551
7/05/2017,1526.267772
8/05/2017,1685.086496
9/05/2017,1719.228014
10/05/2017,1782.499
11/05/2017,1835.487548
12/05/2017,1704.661641
13/05/2017,1779.840257
14/05/2017,1794.593551
15/05/2017,1736.882846
16/05/2017,1757.026949
17/05/2017,1808.746065
18/05/2017,1894.247265
19/05/2017,1967.545548
20/05/2017,2048.117678
21/05/2017,2045.222493
22/05/2017,2078.9435
23/05/2017,2257.288364
24/05/2017,2415.007227
25/05/2017,2319.601379
26/05/2017,2279.418584
27/05/2017,2044.3005
28/05/2017,2225.700867
29/05/2017,2284.715797
30/05/2017,2167.264478
31/05/2017,2299.43261
1/06/2017,2399.887632
2/06/2017,2479.423894
3/06/2017,2549.551952
4/06/2017,2524.993834
5/06/2017,2685.318917
6/06/2017,2871.341677
7/06/2017,2706.760009
8/06/2017,2802.563547
9/06/2017,2804.872267
10/06/2017,2916.32786
11/06/2017,2974.214559
12/06/2017,2665.43327
13/06/2017,2707.137824
14/06/2017,2443.824451
15/06/2017,2409.886764
16/06/2017,2476.359095
17/06/2017,2652.755363
18/06/2017,2508.214207
19/06/2017,2589.642213
20/06/2017,2733.226556
21/06/2017,2639.261314
22/06/2017,2686.647514
23/06/2017,2685.870471
24/06/2017,2562.189149
25/06/2017,2497.728941
26/06/2017,2426.365051
27/06/2017,2530.345536
28/06/2017,2562.792264
29/06/2017,2540.443032
30/06/2017,2452.712064
1/07/2017,2412.366213
2/07/2017,2518.872187
3/07/2017,2551.927432
4/07/2017,2599.74475
5/07/2017,2608.104891
6/07/2017,2603.195474
7/07/2017,2495.780922
8/07/2017,2553.494158
9/07/2017,2506.173214
10/07/2017,2319.366897
11/07/2017,2319.167441
12/07/2017,2374.886266
13/07/2017,2343.738348
14/07/2017,2214.825237
15/07/2017,1989.63319
16/07/2017,1910.749542
17/07/2017,2215.746296
18/07/2017,2303.761146
19/07/2017,2257.065236
20/07/2017,2823.897926
21/07/2017,2666.139718
22/07/2017,2829.754055
23/07/2017,2753.243865
24/07/2017,2755.159524
25/07/2017,2558.692999
26/07/2017,2522.324646
27/07/2017,2665.147546
28/07/2017,2793.833485
29/07/2017,2706.450765
30/07/2017,2749.384528
31/07/2017,2862.611291
1/08/2017,2727.389182
2/08/2017,2690.145672
3/08/2017,2789.746312
4/08/2017,2860.272843
5/08/2017,3237.423363
6/08/2017,3230.116709
7/08/2017,3392.562419
8/08/2017,3425.676617
9/08/2017,3347.215432
10/08/2017,3437.032155
11/08/2017,3660.520537
12/08/2017,3871.082406
13/08/2017,4063.801053
14/08/2017,4304.603931
15/08/2017,4160.030546
16/08/2017,4364.678575
17/08/2017,4308.516861
18/08/2017,4108.507162
19/08/2017,4160.332457
20/08/2017,4085.810394
21/08/2017,3992.626035
22/08/2017,4074.330461
23/08/2017,4146.915345
24/08/2017,4325.816428
25/08/2017,4353.131773
26/08/2017,4341.978717
27/08/2017,4344.903445
28/08/2017,4379.763921
29/08/2017,4600.456831
30/08/2017,4586.632737
31/08/2017,4740.356218
1/09/2017,4918.166245
2/09/2017,4595.020018
3/09/2017,4625.296314
4/09/2017,4374.753496
5/09/2017,4454.052538
6/09/2017,4607.51653
7/09/2017,4635.111876
8/09/2017,4345.457656
9/09/2017,4335.59345
10/09/2017,4261.843521
11/09/2017,4212.547573
12/09/2017,4164.319434
13/09/2017,3887.118587
14/09/2017,3247.468739
15/09/2017,3699.222944
16/09/2017,3711.234351
17/09/2017,3711.856204
18/09/2017,4080.428443
19/09/2017,3925.73619
20/09/2017,3895.777079
21/09/2017,3617.243466
22/09/2017,3619.213718
23/09/2017,3775.600594
24/09/2017,3676.896944
25/09/2017,3918.738071
26/09/2017,3890.090937
27/09/2017,4207.787485
28/09/2017,4187.769796
29/09/2017,4155.01012
30/09/2017,4334.544613
1/10/2017,4382.086898
2/10/2017,4386.875715
3/10/2017,4306.564642
4/10/2017,4216.684821
5/10/2017,4319.420916
6/10/2017,4365.91571
7/10/2017,4438.855933
8/10/2017,4600.739797
9/10/2017,4777.534657
10/10/2017,4741.077915
11/10/2017,4814.967118
12/10/2017,5393.668983
13/10/2017,5614.077515
14/10/2017,5785.738315
15/10/2017,5689.86506
16/10/2017,5756.148812
17/10/2017,5590.416324
18/10/2017,5583.870426
19/10/2017,5708.312991
20/10/2017,6000.88313
21/10/2017,6030.207893
22/10/2017,5996.598139
23/10/2017,5888.250017
24/10/2017,5517.775353
25/10/2017,5736.017802
26/10/2017,5900.317729
27/10/2017,5771.945046
28/10/2017,5762.388577
29/10/2017,6174.728845
30/10/2017,6119.256384
31/10/2017,6428.514637
1/11/2017,6726.411835
2/11/2017,7043.777939
3/11/2017,7198.632111
4/11/2017,7420.498079
5/11/2017,7371.13903
6/11/2017,6985.263844
7/11/2017,7118.202544
8/11/2017,7451.212787
9/11/2017,7117.73805
10/11/2017,6620.567336
11/11/2017,6346.721449
12/11/2017,5829.097828
13/11/2017,6519.445172
14/11/2017,6592.374397
15/11/2017,7257.373212
16/11/2017,7833.704433
17/11/2017,7729.03327
18/11/2017,7796.154241
19/11/2017,8018.320688
20/11/2017,8269.874257
21/11/2017,8091.998084
22/11/2017,8249.59733
23/11/2017,8071.669821
24/11/2017,8232.422333
25/11/2017,8760.165442
26/11/2017,9319.903315
27/11/2017,9730.728579
28/11/2017,9932.19418
29/11/2017,9800.027552
30/11/2017,9996.714972
1/12/2017,10808.95833
2/12/2017,10934.85999
3/12/2017,11213.94266
4/12/2017,11562.12857
5/12/2017,11736.75407
6/12/2017,13992.13234
7/12/2017,17032.29338
8/12/2017,16298.48734
9/12/2017,15050.02195
10/12/2017,15474.99954
11/12/2017,16873.49778
12/12/2017,17433.93074
13/12/2017,16515.15257
14/12/2017,16602.8928
15/12/2017,17702.00217
16/12/2017,19640.51388
17/12/2017,19250.46765
18/12/2017,18982.02502
19/12/2017,17653.32609
20/12/2017,16453.62726
21/12/2017,15633.83365
22/12/2017,14305.71834
23/12/2017,14910.8581
24/12/2017,14026.34687
25/12/2017,14080.94226
26/12/2017,15727.14548
27/12/2017,15389.00057
28/12/2017,14289.45221
29/12/2017,14571.74608
30/12/2017,12948.71588
31/12/2017,13921.48064
1/01/2018,13464.65361
2/01/2018,14754.3222
3/01/2018,15010.28616
4/01/2018,15070.3008
5/01/2018,16997.22741
6/01/2018,17103.58928
7/01/2018,16231.695
8/01/2018,14937.41509
9/01/2018,14378.58622
10/01/2018,14669.08827
11/01/2018,13186.75494
12/01/2018,13789.44366
13/01/2018,14231.22506
14/01/2018,13681.06546
15/01/2018,13591.6962
16/01/2018,11431.04011
17/01/2018,11159.60859
18/01/2018,11246.03973
19/01/2018,11440.25556
20/01/2018,12768.40459
21/01/2018,11422.39426
22/01/2018,10737.35058
23/01/2018,10849.39188
24/01/2018,11225.89617
25/01/2018,11130.46495
26/01/2018,11035.55461
27/01/2018,11320.97019
28/01/2018,11615.95871
29/01/2018,11132.55431
30/01/2018,9959.546715
31/01/2018,10050.0958
1/02/2018,9039.865075
2/02/2018,8786.07738
3/02/2018,9132.100322
4/02/2018,8250.526896
5/02/2018,6849.542559
6/02/2018,7738.64396
7/02/2018,7624.59539
8/02/2018,8218.580852
9/02/2018,8660.453468
10/02/2018,8530.292805
11/02/2018,8096.728481
12/02/2018,8907.670179
13/02/2018,8523.966932
14/02/2018,9467.301033
15/02/2018,10106.73308
16/02/2018,10189.31648
17/02/2018,11085.59841
18/02/2018,10452.09198
19/02/2018,11139.35573
20/02/2018,11245.93232
21/02/2018,10458.86509
22/02/2018,9878.158943
23/02/2018,10159.06561
24/02/2018,9686.60178
25/02/2018,9603.227477
26/02/2018,10312.36571
27/02/2018,10654.10729
28/02/2018,10307.02497
1/03/2018,10923.63086
2/03/2018,11014.05847
3/03/2018,11425.68057
4/03/2018,11462.5832
5/03/2018,11540.66232
6/03/2018,10677.03523
7/03/2018,9903.085049
8/03/2018,9330.475453
9/03/2018,9278.139184
10/03/2018,8786.560423
11/03/2018,9513.5354
12/03/2018,9147.890181
13/03/2018,9160.542933
14/03/2018,8222.127239
15/03/2018,8268.589122
16/03/2018,8376.904498
17/03/2018,7881.661921
18/03/2018,8189.016719
19/03/2018,8537.015623
20/03/2018,8895.547179
21/03/2018,8879.594257
22/03/2018,8710.664935
23/03/2018,8771.746323
24/03/2018,8610.988516
25/03/2018,8440.610923
26/03/2018,8171.184354
27/03/2018,7837.265319
28/03/2018,7933.64273
29/03/2018,7108.570813
30/03/2018,6832.149066
31/03/2018,6922.281297
1/04/2018,6804.524879
2/04/2018,7033.25961
3/04/2018,7420.800515
4/04/2018,6780.543601
5/04/2018,6798.422617
6/04/2018,6610.49235
7/04/2018,6886.469472
8/04/2018,7009.996104
9/04/2018,6736.892824
10/04/2018,6816.718615
11/04/2018,6944.785857
12/04/2018,7904.330275
13/04/2018,7919.064695
14/04/2018,8006.417943
15/04/2018,8342.271101
16/04/2018,8046.982134
17/04/2018,7887.737958
18/04/2018,8162.834862
19/04/2018,8272.967316
20/04/2018,8839.501132
21/04/2018,8863.540829
22/04/2018,8800.959087
23/04/2018,8930.784634
24/04/2018,9652.213789
25/04/2018,8855.508937
26/04/2018,9264.727427
27/04/2018,8981.33079
28/04/2018,9341.824685
29/04/2018,9396.99763
30/04/2018,9228.726484
1/05/2018,9072.168757
2/05/2018,9204.127641
3/05/2018,9750.700146
4/05/2018,9696.64291
5/05/2018,9795.925772
6/05/2018,9595.086819
7/05/2018,9339.510847
8/05/2018,9212.369635
9/05/2018,9293.042274
10/05/2018,9037.530509
11/05/2018,8419.758587
12/05/2018,8485.775267
13/05/2018,8695.833094
14/05/2018,8671.074175
15/05/2018,8488.463421
16/05/2018,8327.756201
17/05/2018,8050.516239
18/05/2018,8233.086455
19/05/2018,8229.482936
20/05/2018,8511.44883
21/05/2018,8398.623127
22/05/2018,8007.526532
23/05/2018,7520.867679
24/05/2018,7575.624486
25/05/2018,7425.375674
26/05/2018,7326.303186
27/05/2018,7338.193044
28/05/2018,7110.823882
29/05/2018,7453.633725
30/05/2018,7374.669049
31/05/2018,7478.741867
1/06/2018,7519.835737
2/06/2018,7637.448253
3/06/2018,7702.157933
4/06/2018,7486.6532
5/06/2018,7611.149853
6/06/2018,7650.775807
7/06/2018,7665.947896
8/06/2018,7622.60233
9/06/2018,7556.171698
10/06/2018,6744.735801
11/06/2018,6849.452687
12/06/2018,6526.69968
13/06/2018,6306.513168
14/06/2018,6629.770124
15/06/2018,6399.674046
16/06/2018,6495.315309
17/06/2018,6450.693973
18/06/2018,6703.81259
19/06/2018,6732.508809
20/06/2018,6753.206826
21/06/2018,6720.373234
22/06/2018,6059.575859
23/06/2018,6174.225779
24/06/2018,6146.487195
25/06/2018,6243.535441
26/06/2018,6096.128766
27/06/2018,6139.189683
28/06/2018,5858.635778
29/06/2018,6220.913715
30/06/2018,6375.541231
1/07/2018,6361.402539
2/07/2018,6608.367157
3/07/2018,6498.307859
4/07/2018,6579.333376
5/07/2018,6535.298403
6/07/2018,6598.459096
7/07/2018,6737.85608
8/07/2018,6704.91998
9/07/2018,6664.024094
10/07/2018,6309.084004
11/07/2018,6377.976511
12/07/2018,6159.466676
13/07/2018,6208.985572
14/07/2018,6255.112479
15/07/2018,6347.604274
16/07/2018,6710.807437
17/07/2018,7320.594828
18/07/2018,7376.038339
19/07/2018,7467.034298
20/07/2018,7327.256683
21/07/2018,7410.56562
22/07/2018,7399.483747
23/07/2018,7716.158627
24/07/2018,8397.616522
25/07/2018,8202.720395
26/07/2018,7913.930778
27/07/2018,8173.774611
28/07/2018,8190.360057
29/07/2018,8229.605839
30/07/2018,8171.839519
31/07/2018,7725.133036
1/08/2018,7596.698012
2/08/2018,7542.694662
3/08/2018,7411.34425
4/08/2018,7002.208653
5/08/2018,7031.587751
6/08/2018,6929.990894
7/08/2018,6722.578433
8/08/2018,6267.388674
9/08/2018,6558.096908
10/08/2018,6135.751859
11/08/2018,6313.749312
12/08/2018,6314.691656
13/08/2018,6265.848044
14/08/2018,6184.829086
15/08/2018,6270.214799
16/08/2018,6290.750455
17/08/2018,6563.078289
18/08/2018,6399.287447
19/08/2018,6490.716127
20/08/2018,6272.952729
21/08/2018,6473.076039
22/08/2018,6365.009832
23/08/2018,6516.409025
24/08/2018,6697.731879
25/08/2018,6745.438939
26/08/2018,6689.869333
27/08/2018,6839.158952
28/08/2018,7092.973808
29/08/2018,7033.428068
30/08/2018,6966.963744
31/08/2018,7025.14078
1/09/2018,7192.352547
2/09/2018,7286.667791
3/09/2018,7257.470214
4/09/2018,7358.811479
5/09/2018,6790.897328
6/09/2018,6488.075937
7/09/2018,6408.653622
8/09/2018,6187.790502
9/09/2018,6249.24631
10/09/2018,6295.388603
11/09/2018,6278.42464
12/09/2018,6327.536363
13/09/2018,6490.912316
14/09/2018,6494.695479
15/09/2018,6524.165667
16/09/2018,6497.404701
17/09/2018,6258.594875
18/09/2018,6340.34779
19/09/2018,6383.951876
20/09/2018,6498.607111
21/09/2018,6741.142899
22/09/2018,6705.476051
23/09/2018,6703.13685
24/09/2018,6576.545003
25/09/2018,6416.444022
26/09/2018,6463.250404
27/09/2018,6677.900489
28/09/2018,6623.12616
29/09/2018,6584.499148
30/09/2018,6604.485028
1/10/2018,6561.813832
2/10/2018,6508.720939
3/10/2018,6464.456844
4/10/2018,6545.285668
5/10/2018,6585.14958
6/10/2018,6550.478316
7/10/2018,6564.56826
8/10/2018,6604.685274
9/10/2018,6590.428622
10/10/2018,6529.102436
11/10/2018,6159.251643
12/10/2018,6191.677223
13/10/2018,6197.685696
14/10/2018,6182.879344
15/10/2018,6442.715414
16/10/2018,6461.937159
17/10/2018,6442.7307
18/10/2018,6396.479812
19/10/2018,6383.07784
20/10/2018,6408.252746
21/10/2018,6415.340503
22/10/2018,6408.033636
23/10/2018,6395.987667
24/10/2018,6413.803641
25/10/2018,6402.324859
26/10/2018,6404.108552
27/10/2018,6409.405328
28/10/2018,6406.633253
29/10/2018,6263.041735
30/10/2018,6272.167728
31/10/2018,6306.316931
1/11/2018,6342.977501
2/11/2018,6348.168583
3/11/2018,6332.434133
4/11/2018,6420.422
5/11/2018,6402.946839
6/11/2018,6441.145219
7/11/2018,6500.869805
8/11/2018,6406.752937
9/11/2018,6331.378767
10/11/2018,6353.112734
11/11/2018,6335.414204
12/11/2018,6320.656054
13/11/2018,6267.937991
14/11/2018,5574.258349
15/11/2018,5538.560608
16/11/2018,5496.016231
17/11/2018,5501.09234
18/11/2018,5555.376338
19/11/2018,4792.200024
20/11/2018,4317.53067
21/11/2018,4549.32201
22/11/2018,4303.615549
23/11/2018,4289.892853
24/11/2018,3806.316925
25/11/2018,3946.850874
26/11/2018,3700.285993
27/11/2018,3776.555905
28/11/2018,4208.475269
29/11/2018,4239.039488
30/11/2018,3973.334052
1/12/2018,4148.073726
2/12/2018,4098.746764
3/12/2018,3843.976666
4/12/2018,3892.951647
5/12/2018,3709.520858
6/12/2018,3511.968982
7/12/2018,3372.995693
8/12/2018,3407.951195
9/12/2018,3540.439576
10/12/2018,3413.592584
11/12/2018,3352.5642
12/12/2018,3423.012918
13/12/2018,3260.341582
14/12/2018,3198.947474
15/12/2018,3185.074044
16/12/2018,3195.414555
17/12/2018,3499.156482
18/12/2018,3659.527379
19/12/2018,3697.725303
20/12/2018,4067.737708
21/12/2018,3839.085108
22/12/2018,3964.946116
23/12/2018,3942.666996
24/12/2018,4040.04579
25/12/2018,3761.584011
26/12/2018,3807.657454
27/12/2018,3585.460536
28/12/2018,3881.054885
29/12/2018,3823.138326
30/12/2018,3825.407463
31/12/2018,3687.19994
1/01/2019,3808.117832
2/01/2019,3898.197488
3/01/2019,3784.388635
4/01/2019,3827.524594
5/01/2019,3798.613955
6/01/2019,4045.993775
7/01/2019,4001.018278
8/01/2019,3992.622789
9/01/2019,4004.259036
10/01/2019,3627.90345
11/01/2019,3624.161421
12/01/2019,3617.022078
13/01/2019,3508.670108
14/01/2019,3666.945194
15/01/2019,3581.293015
16/01/2019,3606.986576
17/01/2019,3640.129131
18/01/2019,3609.426736
19/01/2019,3687.301961
20/01/2019,3538.313723
21/01/2019,3535.623393
22/01/2019,3577.30835
23/01/2019,3551.893821
24/01/2019,3567.588934
25/01/2019,3561.350498
26/01/2019,3557.039915
27/01/2019,3537.614131
28/01/2019,3435.052514
29/01/2019,3395.823763
30/01/2019,3437.895866
31/01/2019,3410.131616
1/02/2019,3445.049891
2/02/2019,3461.935117
3/02/2019,3413.021616
4/02/2019,3411.387962
5/02/2019,3426.465011
6/02/2019,3367.506365
7/02/2019,3358.873599
8/02/2019,3612.479619
9/02/2019,3621.268121
10/02/2019,3642.022359
11/02/2019,3590.618484
12/02/2019,3587.902466
13/02/2019,3576.085373
14/02/2019,3561.916383
15/02/2019,3565.006924
16/02/2019,3584.736003
17/02/2019,3622.757429
18/02/2019,3866.129217
19/02/2019,3895.435211
20/02/2019,3931.613829
21/02/2019,3892.261794
22/02/2019,3948.300511
23/02/2019,4110.151121
24/02/2019,3754.18379
25/02/2019,3822.018697
26/02/2019,3796.175068
27/02/2019,3799.381992
28/02/2019,3792.947723
1/03/2019,3810.632693
2/03/2019,3809.643391
3/03/2019,3782.38187
4/03/2019,3698.161855
5/03/2019,3840.128049
6/03/2019,3851.998425
7/03/2019,3855.923168
8/03/2019,3839.233553
9/03/2019,3910.361167
10/03/2019,3903.911951
11/03/2019,3851.568922
12/03/2019,3858.914824
13/03/2019,3851.957466
14/03/2019,3853.783265
15/03/2019,3901.914207
16/03/2019,3989.796077
17/03/2019,3967.143494
18/03/2019,3969.440146
19/03/2019,3996.167904
20/03/2019,4030.655276
21/03/2019,3976.27385
22/03/2019,3983.887646
23/03/2019,3981.776033
24/03/2019,3970.666988
25/03/2019,3908.238839
26/03/2019,3917.763402
27/03/2019,4027.007918
28/03/2019,4010.937462
29/03/2019,4089.46104
30/03/2019,4091.891038
31/03/2019,4094.317815
1/04/2019,4138.417808
2/04/2019,4903.719462
3/04/2019,4960.227603
4/04/2019,4911.269702
5/04/2019,5033.225484
6/04/2019,5044.356846
7/04/2019,5189.111956
8/04/2019,5283.423025
9/04/2019,5195.577909
10/04/2019,5311.741603
11/04/2019,5050.666009
12/04/2019,5082.861432
13/04/2019,5074.790693
14/04/2019,5156.804041
15/04/2019,5042.897738
16/04/2019,5205.962957
17/04/2019,5226.352215
18/04/2019,5278.50234
19/04/2019,5289.951219
20/04/2019,5313.973262
21/04/2019,5295.733828
22/04/2019,5383.799975
23/04/2019,5544.862712
24/04/2019,5431.94792
25/04/2019,5127.673167
26/04/2019,5150.164661
27/04/2019,5181.807764
28/04/2019,5148.669615
29/04/2019,5148.800493
30/04/2019,5266.618203
1/05/2019,5315.175329
2/05/2019,5393.129376
3/05/2019,5658.430388
4/05/2019,5774.712429
5/05/2019,5728.351702
6/05/2019,5691.688374
7/05/2019,5825.744893
8/05/2019,5931.800595
9/05/2019,6150.140445
10/05/2019,6357.463494
11/05/2019,7325.08286
12/05/2019,6942.623175
13/05/2019,7798.905736
14/05/2019,7955.557682
15/05/2019,8215.206838
16/05/2019,7862.071602
17/05/2019,7326.920682
18/05/2019,7277.987563
19/05/2019,8219.742787
20/05/2019,7981.139379
21/05/2019,7983.808477
22/05/2019,7667.902115
23/05/2019,7897.471294
24/05/2019,7987.100368
25/05/2019,8061.591761
26/05/2019,8731.524956
27/05/2019,8816.786708
28/05/2019,8719.125848
29/05/2019,8655.488506
30/05/2019,8271.621963
31/05/2019,8556.222186
1/06/2019,8554.80733
2/06/2019,8744.353745
3/06/2019,8173.401271
4/06/2019,7649.939332
5/06/2019,7798.544466
6/06/2019,7776.713326
7/06/2019,8023.950093
8/06/2019,7939.805155
9/06/2019,7634.065751
10/06/2019,7993.302539
11/06/2019,7922.483627
12/06/2019,8146.756125
13/06/2019,8232.777341
